Title,Author,Main Genre,Sub Genre,Price,Rating
Programming in C KTU [EST 102],Vijitha Robinson,"Computing, Internet & Digital Media",Programming & Software Development,₹195.00,4.6
System Design Interview – An insider's guide,Alex Xu,"Computing, Internet & Digital Media",Programming & Software Development,"₹1,099.00",4.6
The Sattvik Kitchen: The Art and Science of Healthy Living,Dr Hansaji Yogendra,"Crafts, Home & Lifestyle","Food, Drink & Entertaining",₹428.00,5.0
EtymagIQ India,Murali Duggineni,"Crafts, Home & Lifestyle",Games & Quizzes,₹200.00,5.0
Trees Of South India,Paul Blanchflower,"Crafts, Home & Lifestyle",Gardening & Landscape Design,₹608.00,5.0
"FORMULA SECRETS REVEALED -Do It Yourself Recipes- HYDROPONIC NUTRIENT FORMULAS *Grow Soilless Exotic-Vegetables, Leafy Greens, Fruits & Flowers* : ... Nutritious Produce & Higher Yields.",J.d.singh,"Crafts, Home & Lifestyle",Gardening & Landscape Design,₹684.00,5.0
"Master Your DESTINY With Vastu: Empower Your Health, Relationships, Career, and Finances; Learn to Harness The Immense Power of Directions to Create Your ... (LIFE-MASTERY With Vastu/Feng-Shui Book 1)",Sooraj Achar,"Crafts, Home & Lifestyle",Home & House Maintenance,₹99.00,5.0
Sustainable Style Eco Conscious Interior Design (Sustainable Interior Design Series Book 1),Sandra Knecht,"Crafts, Home & Lifestyle",Home & House Maintenance,₹246.00,5.0
SPEAK WITH YOUR EYES: Understanding Facial Expressions In Effective Communication,Reshmi Nair Ghosh,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,₹85.00,5.0
Diary of Steve the Noob 12 (An Unofficial Minecraft Book) (Diary of Steve the Noob Collection),Steve the Noob,"Crafts, Home & Lifestyle",Games & Quizzes,₹142.00,4.9
Floret Farm's A Year in,Erin Benzakein,"Crafts, Home & Lifestyle",Gardening & Landscape Design,"₹1,989.00",4.9
Agriculture in Ladakh: A Step Towards Sustainable Mountain Development,Tsering Stobdan,"Crafts, Home & Lifestyle",Gardening & Landscape Design,₹331.00,4.9
A Sweet Floral Life: Romantic Arrangements for Fresh and Sugar Flowers [A Floral D?cor Book]: Romantic Arrangements for Fresh and Sugar Flowers [A Floral Décor Book],Natasja Sadi,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,"₹1,024.00",4.9
THE WORLD ATLAS OF COFFEE,James Hoffmann,"Crafts, Home & Lifestyle","Food, Drink & Entertaining","₹1,200.00",4.8
How to Win At Chess: The Ultimate Guide for Beginners and Beyond,Levy Rozman,"Crafts, Home & Lifestyle",Games & Quizzes,₹649.00,4.8
Diary of Steve the Noob 8 (An Unofficial Minecraft Book) (Diary of Steve the Noob Collection),Steve the Noob,"Crafts, Home & Lifestyle",Games & Quizzes,₹78.00,4.8
Diary of Steve the Noob 6 (An Unofficial Minecraft Book) (Minecraft Diary Steve the Noob Collection),Steve the Noob,"Crafts, Home & Lifestyle",Games & Quizzes,₹77.00,4.8
Diary of Steve the Noob 10 (An Unofficial Minecraft Book) (Diary of Steve the Noob Collection),Steve the Noob,"Crafts, Home & Lifestyle",Games & Quizzes,₹80.00,4.8
Diary of Steve the Noob 11 (An Unofficial Book) (Diary of Steve the Noob Collection),Steve the Noob,"Crafts, Home & Lifestyle",Games & Quizzes,₹78.00,4.8
Diary of Steve the Noob 17 (An Unofficial Minecraft Book) (Diary of Steve the Noob Collection),Steve the Noob,"Crafts, Home & Lifestyle",Games & Quizzes,₹74.00,4.8
Diary of Steve the Noob 14 (An Unofficial Minecraft Book) (Diary of Steve the Noob Collection),Steve the Noob,"Crafts, Home & Lifestyle",Games & Quizzes,₹148.00,4.8
Diary of Steve the Noob 5 ( An Unofficial Minecraft Book ) (Diary of Steve the Noob Collection),Steve the Noob,"Crafts, Home & Lifestyle",Games & Quizzes,₹76.00,4.8
Diary of Steve the Noob 9 (An Unofficial Minecraft Book) (Diary of Steve the Noob Collection),Steve the Noob,"Crafts, Home & Lifestyle",Games & Quizzes,₹74.00,4.8
Diary of Steve the Noob 19 (An Unofficial Minecraft Book) (Diary of Steve the Noob Collection),Steve the Noob,"Crafts, Home & Lifestyle",Games & Quizzes,₹238.00,4.8
Diary of Steve the Noob 4 (An Unofficial Minecraft Book) (Diary of Steve the Noob Collection),Steve the Noob,"Crafts, Home & Lifestyle",Games & Quizzes,₹153.00,4.8
The Indian Hobby Farmer : The Complete Guide to Building Your Dream Hobby Farm,Subroto Mukherjee,"Crafts, Home & Lifestyle",Gardening & Landscape Design,₹245.00,4.8
Botany for the Artist (Dk),Sarah Simblet,"Crafts, Home & Lifestyle",Gardening & Landscape Design,"₹1,199.00",4.8
An Agricultural Testament,Sir Albert Howard,"Crafts, Home & Lifestyle",Gardening & Landscape Design,₹739.00,4.8
"Botanical Art Techniques: A Comprehensive Guide to Watercolor, Graphite, Colored Pencil, Vellum, Pen and Ink, Egg Tempera, Oils, Printmaking, and More",American Society of Botanical Artists,"Crafts, Home & Lifestyle",Gardening & Landscape Design,"₹2,811.00",4.8
ROYAL GARDENS OF THE WORLD: 21 Celebrated Gardens from the Alhambra to Highgrove and Beyond,Mark Lane,"Crafts, Home & Lifestyle",Gardening & Landscape Design,"₹3,073.40",4.8
"Floret Farm's Cut Flower Garden: Grow, Harvest, and Arrange Stunning Seasonal Blooms: A Collection of Poetry and Prose",Erin Benzakein,"Crafts, Home & Lifestyle",Gardening & Landscape Design,"₹1,928.00",4.8
RHS Encyclopedia Of Plants and Flowers,Christopher Brickell,"Crafts, Home & Lifestyle",Gardening & Landscape Design,"₹1,999.00",4.8
Creating a Forest Garden: Working with Nature to Grow Edible Crops,Martin Crawford,"Crafts, Home & Lifestyle",Gardening & Landscape Design,"₹2,734.00",4.8
Elements Of Style,Erin Gates,"Crafts, Home & Lifestyle","Handicrafts, Decorative Arts & Crafts","₹1,385.00",4.8
"National Geographic Complete Guide to Herbs and Spices: Remedies, Seasonings, and Ingredients to Improve Your Health and Enhance Your Life",Nancy J. Hajeski,"Crafts, Home & Lifestyle",Home & House Maintenance,₹849.00,4.8
Elements Of Style,Erin Gates,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,"₹1,385.00",4.8
New York: Through a Fashion Eye,Megan Hess,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,"₹1,503.00",4.8
Jane Austens Pride and Prejudice: A Book-to-Table Classic,Jane Austen,"Crafts, Home & Lifestyle","Food, Drink & Entertaining",₹685.00,4.7
Silman's Complete Endgame Course: From Beginner to Master,Jeremy Silman,"Crafts, Home & Lifestyle",Games & Quizzes,"₹1,200.00",4.7
"Naam, Namak, Nishan : The Ultimate India [Paperback] GUPTA, ANURAKSHAT",ANURAKSHAT GUPTA,"Crafts, Home & Lifestyle",Games & Quizzes,₹167.00,4.7
Out of Your Mind: A Journal and Coloring: A Journal and Coloring Book to Distract Your Anxious Mind,Dani DiPirro,"Crafts, Home & Lifestyle",Games & Quizzes,₹373.00,4.7
Bonsai for Beginners: An easy reference care guide book with step-by-step instructions and all the best tools and techniques to get you to success with your first Bonsai Tree,Ron Sakai,"Crafts, Home & Lifestyle",Gardening & Landscape Design,₹449.00,4.7
"Aquascaping: A Step-By-Step Guide to Planting, Styling, and Maintaining Beautiful Underwater Aquariums",George Farmer,"Crafts, Home & Lifestyle",Gardening & Landscape Design,"₹1,489.00",4.7
"Botanical Shakespeare: An Illustrated Compendium of All the Flowers, Fruits, Herbs, Trees, Seeds, and Grasses Cited by the World's Greatest Playwright",Gerit Quealy,"Crafts, Home & Lifestyle",Gardening & Landscape Design,"₹1,234.00",4.7
PEEP INSIDE THE GARDEN,Anna Milbourne,"Crafts, Home & Lifestyle",Gardening & Landscape Design,₹399.00,4.7
"RHS LATIN FOR GARDENERS: OVER 3,000 PLANT NAMES EXPLAINED AND EXPLORED",Lorraine Harrison,"Crafts, Home & Lifestyle",Gardening & Landscape Design,"₹1,050.00",4.7
The Blue Lotus,Hergé,"Crafts, Home & Lifestyle","Handicrafts, Decorative Arts & Crafts",₹474.00,4.7
Save the Cat! Writes a Novel: The Last Book On Novel Writing You'll Ever Need,Jessica Brody,"Crafts, Home & Lifestyle","Handicrafts, Decorative Arts & Crafts",₹460.00,4.7
Drawing on the Right Side of the Brain :,Betty Edwards,"Crafts, Home & Lifestyle","Handicrafts, Decorative Arts & Crafts",₹713.00,4.7
Reader's Digest Complete Guide to Sewing: Step by step techniques for making clothes and home accessories (RD Consumer Reference Series),Editors of Reader's Digest,"Crafts, Home & Lifestyle","Handicrafts, Decorative Arts & Crafts","₹2,530.00",4.7
Beautifully Organized: A Guide to Function and Style in Your Home,Nikki Boyd,"Crafts, Home & Lifestyle","Handicrafts, Decorative Arts & Crafts","₹1,067.69",4.7
Mémés: Minecraft Fresh Funny Danks 2023 - Diamond Collection 2024,Leander  Dendoncker,"Crafts, Home & Lifestyle",Home & House Maintenance,₹449.00,4.7
Beautifully Organized: A Guide to Function and Style in Your Home,Nikki Boyd,"Crafts, Home & Lifestyle",Home & House Maintenance,"₹1,067.69",4.7
The Chutney Life: 100 Easy-to-Make Indian-Inspired Recipes,Palak Patel,"Crafts, Home & Lifestyle",Home & House Maintenance,"₹2,634.00",4.7
How to Keep House While Drowning,KC Davis,"Crafts, Home & Lifestyle",Home & House Maintenance,₹487.69,4.7
Feng Shui Modern,Cliff Tan,"Crafts, Home & Lifestyle",Home & House Maintenance,"₹1,207.50",4.7
स्त्री / Stree By Acharya Prashant,Acharya Prashant,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,₹229.00,4.7
Beautifully Organized: A Guide to Function and Style in Your Home,Nikki Boyd,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,"₹1,067.69",4.7
French Country Cottage,Courtney Allison,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,₹251.93,4.7
My Life in Full,INDRA NOOYI,"Crafts, Home & Lifestyle","Food, Drink & Entertaining",₹324.00,4.6
Masala Lab: The Science of Indian Cooking (Illustrated Editon),Ashok Krish,"Crafts, Home & Lifestyle","Food, Drink & Entertaining",₹909.00,4.6
METABOLICAL,Dr Robert Lustig,"Crafts, Home & Lifestyle","Food, Drink & Entertaining",₹500.00,4.6
"Serve To Win: Novak Djokovic’s life story with diet, exercise and motivational tips",Novak Djokovic,"Crafts, Home & Lifestyle","Food, Drink & Entertaining",₹391.00,4.6
THEORY OF COOKERY,Arora,"Crafts, Home & Lifestyle","Food, Drink & Entertaining",₹269.00,4.6
"LOSE FAT, GET FITTR (PB)",Jitendra Chouksey,"Crafts, Home & Lifestyle","Food, Drink & Entertaining",₹212.00,4.6
"SUPER GUT: A FOUR-WEEK PLAN TO REPROGRAM YOUR MICROBIOME, RESTORE HEALTH, AND LOSE WEIGHT",Dr Dr William Davis,"Crafts, Home & Lifestyle","Food, Drink & Entertaining",₹751.92,4.6
Shivesh Bhatia's Desserts for Every Mood: 100 feel-good recipes,Shivesh Bhatia,"Crafts, Home & Lifestyle","Food, Drink & Entertaining",₹554.00,4.6
The How Not To Die Cookbook,Michael Greger,"Crafts, Home & Lifestyle","Food, Drink & Entertaining",₹697.00,4.6
CAIN'S JAWBONE: A Novel Problem,Edward Powys Mathers,"Crafts, Home & Lifestyle",Games & Quizzes,₹344.00,4.6
Collins Wordsearches — WORDSEARCH CHALLENGE BOOK 2: 200 themed wordsearch puzzles,Collins Puzzles,"Crafts, Home & Lifestyle",Games & Quizzes,₹240.00,4.6
"The Great Indian Cricket Circus: Amazing Facts, Stats and Everything in Between",Joy Bhattacharjya,"Crafts, Home & Lifestyle",Games & Quizzes,₹406.25,4.6
"Joy of X, The: A Guided Tour of Mathematics, from One to Infinity",Steven Strogatz,"Crafts, Home & Lifestyle",Games & Quizzes,₹270.00,4.6
The One-Straw Revolution,Masanobu Fukuoka,"Crafts, Home & Lifestyle",Gardening & Landscape Design,₹890.68,4.6
My Hygge Home: How to Make Home Your Happy Place,Meik Wiking,"Crafts, Home & Lifestyle",Gardening & Landscape Design,₹664.00,4.6
"God Is An Octopus: Loss, Love and a Calling to Nature",Ben Goldsmith,"Crafts, Home & Lifestyle",Gardening & Landscape Design,"₹1,812.00",4.6
RHS Gardening Month by Month,DK,"Crafts, Home & Lifestyle",Gardening & Landscape Design,₹690.00,4.6
"The Practical Permaculture Project: Connect to Nature and Discover the Best Organic Soil and Water Management Techniques to Design and Build your Thriving, Sustainable, Self-sufficient Garden",Sophie McKay,"Crafts, Home & Lifestyle",Gardening & Landscape Design,₹831.00,4.6
"Xerophile, Revised Edition: Cactus Photo",Cactus Store,"Crafts, Home & Lifestyle",Gardening & Landscape Design,"₹2,620.00",4.6
Striking Succulent Gardens: Plants and Plans for Designing Your Low-Maintenance Landscape [A Gardening Book],Gabriel Frank,"Crafts, Home & Lifestyle",Gardening & Landscape Design,₹534.63,4.6
The Hidden Life of Trees: The International Bestseller,Peter Wohlleben,"Crafts, Home & Lifestyle",Gardening & Landscape Design,₹855.00,4.6
"Pages of Love® What I Love About You and Our Memories: A Fill-in-the-Blank Gift for Husband, Wife, Boyfriend and Girlfriend (english) (64 Pages)",Sanjay D,"Crafts, Home & Lifestyle","Handicrafts, Decorative Arts & Crafts",₹399.00,4.6
Majestic Animals: Colouring books for Adults with tear out sheets,Wonder House Books,"Crafts, Home & Lifestyle","Handicrafts, Decorative Arts & Crafts",₹149.00,4.6
Mandala Tear Out Sheet Colouring Book for Kids,Namaskar Kids,"Crafts, Home & Lifestyle","Handicrafts, Decorative Arts & Crafts",₹135.00,4.6
Murdle: Solve 100 Devilishly Devious Murder Mystery Logic Puzzles (Murdle Puzzle Series),G.T Karber,"Crafts, Home & Lifestyle","Handicrafts, Decorative Arts & Crafts",₹627.00,4.6
Q&A a Day,Potter Gift,"Crafts, Home & Lifestyle","Handicrafts, Decorative Arts & Crafts",₹547.00,4.6
"The Indian Cat: Stories, Paintings, Poetry, and Proverbs",B. N. Goswamy,"Crafts, Home & Lifestyle","Handicrafts, Decorative Arts & Crafts",₹948.00,4.6
Sketching,Koos Eissen,"Crafts, Home & Lifestyle","Handicrafts, Decorative Arts & Crafts","₹2,099.00",4.6
Vastu Remedies: Manifest Your Dreams,Dr. Jayshree  Om,"Crafts, Home & Lifestyle",Home & House Maintenance,₹649.00,4.6
My Hygge Home: How to Make Home Your Happy Place,Meik Wiking,"Crafts, Home & Lifestyle",Home & House Maintenance,₹664.00,4.6
Dakshin: Vegetarian Cuisine from South India,Chandra Padmanabhan,"Crafts, Home & Lifestyle",Home & House Maintenance,₹419.00,4.6
NATURE AND ART OF WORKMANSHIP,David Pye,"Crafts, Home & Lifestyle",Home & House Maintenance,"₹2,037.00",4.6
The Little Book of Lykke: The Danish Search for the World's Happiest People,Meik Wiking,"Crafts, Home & Lifestyle",Home & House Maintenance,₹462.00,4.6
The Not the End of the World: How We Can Be the First Generation to Build a Sustainable Planet (THE SUNDAY TIMES BESTSELLER),Hannah Ritchie,"Crafts, Home & Lifestyle",Home & House Maintenance,"₹1,940.00",4.6
"New Earth, A : Create a Better Life",Eckhart Tolle,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,₹357.00,4.6
Zen: The Art of Simple Living,Shunmyo Masuno,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,₹464.34,4.6
THE BOOK OF ICHIGO ICHIE,Francesc Miralles,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,₹340.00,4.6
"The Book of Ichigo Ichie: The Art of Making the Most of Every Moment, the Japanese Way",Francesc Miralles,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,₹873.00,4.6
Zen: The Art of Simple Living,Shunmyo Masuno,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,₹752.00,4.6
My Hygge Home: How to Make Home Your Happy Place,Meik Wiking,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,₹664.00,4.6
The New Fashion Rules: Inthefrow,Victoria Magrath,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,₹779.00,4.6
Anticancer: A New Way of Life,David Servan-Schreiber,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,₹464.34,4.6
"The Beauty, Complete Book of: A practical step-by-step guide to skincare, make-up, haircare, diet, body toning, fitness, health and vitality, with over 1000 photographs",Helena Sunnydale,"Crafts, Home & Lifestyle",Lifestyle & Personal Style Guides,₹493.00,4.6
INTERFAITH - 2,VIDHYA SOOD,"Crime, Thriller & Mystery",Thrillers and Suspense,₹449.00,5.0
SIX OF CROWS,Leigh Bardugo,"Crime, Thriller & Mystery",Thrillers and Suspense,₹389.00,4.7
The Portrait of a Secret: A Novel Inspired by True Events,Tarun Mehrishi,"Crime, Thriller & Mystery",Thrillers and Suspense,₹203.00,4.7
The Hidden Hindu Book 2,Akshat Gupta,"Crime, Thriller & Mystery",Thrillers and Suspense,₹220.00,4.6
"The Hidden Hindu Book 3 ""द हिडन हिंदू-3"" - अक्षत गुप्ता 3rd Book of Hidden Hindu Triology (Hindi Version) - Akshat Gupta",Akshat Gupta,"Crime, Thriller & Mystery",Thrillers and Suspense,₹174.00,4.6
The Best of Sherlock Holmes (Set of 2 Books),Sir Arthur Conan Doyle,"Crime, Thriller & Mystery",Thrillers and Suspense,₹349.00,4.6
The Hidden Hindu 2,Akshat Gupta,"Crime, Thriller & Mystery",Thrillers and Suspense,₹188.33,4.6
"THE SILENT PATIENT [Paperback] Michaelides, Alex",Alex Michaelides,"Crime, Thriller & Mystery",Thrillers and Suspense,₹271.00,4.5
Crime And Punishment,Fyodor Dostoyevsky,"Crime, Thriller & Mystery",Thrillers and Suspense,₹239.00,4.5
The Hidden Hindu (Hindi Translation of The Hidden Hindu) Paperback,Akshat Gupta,"Crime, Thriller & Mystery",Thrillers and Suspense,₹170.00,4.5
Where the Crawdads Sing,Delia Owens,"Crime, Thriller & Mystery",Thrillers and Suspense,₹324.00,4.5
The Mussoorie Murders,Divyaroop Bhatnagar,"Crime, Thriller & Mystery",Thrillers and Suspense,₹209.00,4.5
